Date,JulianDate,Plot,Strip,Coordinates1,Farm_Coordinates,PT_Mean_Height(mm),PT_Median_Height(mm),PT_Height_STD(mm),PT_Height_SE(mm),PT_Height_Sample_Count,unique_id1,unique_id,offset_m,Coordinates
6/4/2026,155,GS_1_1,9,"POLYGON ((-91.44030784 37.78746085, -91.44030746 37.78746762, -91.4402106 37.78746292, -91.44021165 37.78745641, -91.44030784 37.78746085))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",260.31,263.92,61.86,10.04,38,GS_1_1_9,GS_1_1_9_0,0,"POLYGON ((-91.44030784 37.78746085, -91.44030746 37.78746762, -91.4402106 37.78746292, -91.44021165 37.78745641, -91.44030784 37.78746085))"
6/4/2026,155,GS_1_1,9,"POLYGON ((-91.44030784 37.78746085, -91.44030746 37.78746762, -91.4402106 37.78746292, -91.44021165 37.78745641, -91.44030784 37.78746085))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",260.31,263.92,61.86,10.04,38,GS_1_1_9,GS_1_1_9_1,7,"POLYGON ((-91.44030784 37.78752391734756, -91.44030746 37.78753068734749, -91.4402106 37.78752598734754, -91.44021165 37.787519477347615, -91.44030784 37.78752391734756))"
6/4/2026,155,GS_1_1,9,"POLYGON ((-91.44030784 37.78746085, -91.44030746 37.78746762, -91.4402106 37.78746292, -91.44021165 37.78745641, -91.44030784 37.78746085))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",260.31,263.92,61.86,10.04,38,GS_1_1_9,GS_1_1_9_2,3,"POLYGON ((-91.44030784 37.787487878863324, -91.44030746 37.7874946488633, -91.4402106 37.78748994886332, -91.44021165 37.78748343886335, -91.44030784 37.787487878863324))"
6/4/2026,155,GS_1_1,9,"POLYGON ((-91.44030784 37.78746085, -91.44030746 37.78746762, -91.4402106 37.78746292, -91.44021165 37.78745641, -91.44030784 37.78746085))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",260.31,263.92,61.86,10.04,38,GS_1_1_9,GS_1_1_9_3,-3,"POLYGON ((-91.44030784 37.78743382113655, -91.44030746 37.78744059113659, -91.4402106 37.78743589113656, -91.44021165 37.78742938113653, -91.44030784 37.78743382113655))"
6/4/2026,155,GS_1_17,1,"POLYGON ((-91.43935223 37.78860227, -91.43935276 37.7886089, -91.43928651 37.78860774, -91.43928697 37.78860165, -91.43935223 37.78860227))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",289.58,277.2,67.5,9.64,49,GS_1_17_1,GS_1_17_1_0,0,"POLYGON ((-91.43935223 37.78860227, -91.43935276 37.7886089, -91.43928651 37.78860774, -91.43928697 37.78860165, -91.43935223 37.78860227))"
6/4/2026,155,GS_1_17,1,"POLYGON ((-91.43935223 37.78860227, -91.43935276 37.7886089, -91.43928651 37.78860774, -91.43928697 37.78860165, -91.43935223 37.78860227))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",289.58,277.2,67.5,9.64,49,GS_1_17_1,GS_1_17_1_1,7,"POLYGON ((-91.43935223 37.78866533733532, -91.43935276 37.78867196733525, -91.43928651 37.78867080733526, -91.43928697 37.788664717335315, -91.43935223 37.78866533733532))"
6/4/2026,155,GS_1_17,1,"POLYGON ((-91.43935223 37.78860227, -91.43935276 37.7886089, -91.43928651 37.78860774, -91.43928697 37.78860165, -91.43935223 37.78860227))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",289.58,277.2,67.5,9.64,49,GS_1_17_1,GS_1_17_1_2,3,"POLYGON ((-91.43935223 37.788629298858076, -91.43935276 37.78863592885804, -91.43928651 37.788634768858046, -91.43928697 37.788628678858075, -91.43935223 37.788629298858076))"
6/4/2026,155,GS_1_17,1,"POLYGON ((-91.43935223 37.78860227, -91.43935276 37.7886089, -91.43928651 37.78860774, -91.43928697 37.78860165, -91.43935223 37.78860227))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",289.58,277.2,67.5,9.64,49,GS_1_17_1,GS_1_17_1_3,-3,"POLYGON ((-91.43935223 37.78857524114181, -91.43935276 37.78858187114183, -91.43928651 37.788580711141826, -91.43928697 37.788574621141805, -91.43935223 37.78857524114181))"
6/4/2026,155,GS_1_17,10,"POLYGON ((-91.43932267 37.78832194, -91.43932103 37.78831557, -91.43936891 37.7883135, -91.4393686 37.78831984, -91.43932267 37.78832194))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",455.9,483.62,88.58,16.17,30,GS_1_17_10,GS_1_17_10_0,0,"POLYGON ((-91.43932267 37.78832194, -91.43932103 37.78831557, -91.43936891 37.7883135, -91.4393686 37.78831984, -91.43932267 37.78832194))"
6/4/2026,155,GS_1_17,10,"POLYGON ((-91.43932267 37.78832194, -91.43932103 37.78831557, -91.43936891 37.7883135, -91.4393686 37.78831984, -91.43932267 37.78832194))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",455.9,483.62,88.58,16.17,30,GS_1_17_10,GS_1_17_10_1,7,"POLYGON ((-91.43932267 37.788385007338334, -91.43932103 37.78837863733839, -91.43936891 37.78837656733841, -91.4393686 37.78838290733834, -91.43932267 37.788385007338334))"
6/4/2026,155,GS_1_17,10,"POLYGON ((-91.43932267 37.78832194, -91.43932103 37.78831557, -91.43936891 37.7883135, -91.4393686 37.78831984, -91.43932267 37.78832194))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",455.9,483.62,88.58,16.17,30,GS_1_17_10,GS_1_17_10_2,3,"POLYGON ((-91.43932267 37.788348968859374, -91.43932103 37.788342598859394, -91.43936891 37.78834052885941, -91.4393686 37.78834686885938, -91.43932267 37.788348968859374))"
6/4/2026,155,GS_1_17,10,"POLYGON ((-91.43932267 37.78832194, -91.43932103 37.78831557, -91.43936891 37.7883135, -91.4393686 37.78831984, -91.43932267 37.78832194))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",455.9,483.62,88.58,16.17,30,GS_1_17_10,GS_1_17_10_3,-3,"POLYGON ((-91.43932267 37.788294911140525, -91.43932103 37.78828854114048, -91.43936891 37.788286471140474, -91.4393686 37.7882928111405, -91.43932267 37.788294911140525))"
6/4/2026,155,GS_1_17,2,"POLYGON ((-91.43920808 37.78860712, -91.4392085 37.78860045, -91.43916514 37.78860139, -91.43916642 37.78860829, -91.43920808 37.78860712))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",462.39,449.02,63.96,13.34,23,GS_1_17_2,GS_1_17_2_0,0,"POLYGON ((-91.43920808 37.78860712, -91.4392085 37.78860045, -91.43916514 37.78860139, -91.43916642 37.78860829, -91.43920808 37.78860712))"
6/4/2026,155,GS_1_17,2,"POLYGON ((-91.43920808 37.78860712, -91.4392085 37.78860045, -91.43916514 37.78860139, -91.43916642 37.78860829, -91.43920808 37.78860712))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",462.39,449.02,63.96,13.34,23,GS_1_17_2,GS_1_17_2_1,7,"POLYGON ((-91.43920808 37.78867018733526, -91.4392085 37.78866351733532, -91.43916514 37.788664457335315, -91.43916642 37.78867135733525, -91.43920808 37.78867018733526))"
6/4/2026,155,GS_1_17,2,"POLYGON ((-91.43920808 37.78860712, -91.4392085 37.78860045, -91.43916514 37.78860139, -91.43916642 37.78860829, -91.43920808 37.78860712))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",462.39,449.02,63.96,13.34,23,GS_1_17_2,GS_1_17_2_2,3,"POLYGON ((-91.43920808 37.78863414885805, -91.4392085 37.788627478858075, -91.43916514 37.78862841885807, -91.43916642 37.78863531885804, -91.43920808 37.78863414885805))"
6/4/2026,155,GS_1_17,2,"POLYGON ((-91.43920808 37.78860712, -91.4392085 37.78860045, -91.43916514 37.78860139, -91.43916642 37.78860829, -91.43920808 37.78860712))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",462.39,449.02,63.96,13.34,23,GS_1_17_2,GS_1_17_2_3,-3,"POLYGON ((-91.43920808 37.788580091141824, -91.4392085 37.78857342114179, -91.43916514 37.788574361141784, -91.43916642 37.78858126114183, -91.43920808 37.788580091141824))"
6/4/2026,155,GS_1_17,3,"POLYGON ((-91.43908851 37.78860894, -91.43908855 37.78860201, -91.43904125 37.78860376, -91.43904063 37.78861, -91.43908851 37.78860894))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",406.38,433.38,99.84,18.54,29,GS_1_17_3,GS_1_17_3_0,0,"POLYGON ((-91.43908851 37.78860894, -91.43908855 37.78860201, -91.43904125 37.78860376, -91.43904063 37.78861, -91.43908851 37.78860894))"
6/4/2026,155,GS_1_17,3,"POLYGON ((-91.43908851 37.78860894, -91.43908855 37.78860201, -91.43904125 37.78860376, -91.43904063 37.78861, -91.43908851 37.78860894))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",406.38,433.38,99.84,18.54,29,GS_1_17_3,GS_1_17_3_1,7,"POLYGON ((-91.43908851 37.788672007335244, -91.43908855 37.78866507733532, -91.43904125 37.78866682733529, -91.43904063 37.788673067335225, -91.43908851 37.788672007335244))"
6/4/2026,155,GS_1_17,3,"POLYGON ((-91.43908851 37.78860894, -91.43908855 37.78860201, -91.43904125 37.78860376, -91.43904063 37.78861, -91.43908851 37.78860894))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",406.38,433.38,99.84,18.54,29,GS_1_17_3,GS_1_17_3_2,3,"POLYGON ((-91.43908851 37.78863596885805, -91.43908855 37.788629038858076, -91.43904125 37.788630788858065, -91.43904063 37.788637028858034, -91.43908851 37.78863596885805))"
6/4/2026,155,GS_1_17,3,"POLYGON ((-91.43908851 37.78860894, -91.43908855 37.78860201, -91.43904125 37.78860376, -91.43904063 37.78861, -91.43908851 37.78860894))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",406.38,433.38,99.84,18.54,29,GS_1_17_3,GS_1_17_3_3,-3,"POLYGON ((-91.43908851 37.78858191114183, -91.43908855 37.78857498114179, -91.43904125 37.78857673114181, -91.43904063 37.78858297114183, -91.43908851 37.78858191114183))"
6/4/2026,155,GS_1_17,4,"POLYGON ((-91.43897653 37.78860233, -91.43897596 37.78860887, -91.43892708 37.78860951, -91.43892702 37.7886031, -91.43897653 37.78860233))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",475.38,479.79,54.41,9.62,32,GS_1_17_4,GS_1_17_4_0,0,"POLYGON ((-91.43897653 37.78860233, -91.43897596 37.78860887, -91.43892708 37.78860951, -91.43892702 37.7886031, -91.43897653 37.78860233))"
6/4/2026,155,GS_1_17,4,"POLYGON ((-91.43897653 37.78860233, -91.43897596 37.78860887, -91.43892708 37.78860951, -91.43892702 37.7886031, -91.43897653 37.78860233))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",475.38,479.79,54.41,9.62,32,GS_1_17_4,GS_1_17_4_1,7,"POLYGON ((-91.43897653 37.788665397335315, -91.43897596 37.788671937335245, -91.43892708 37.788672577335234, -91.43892702 37.788666167335315, -91.43897653 37.788665397335315))"
6/4/2026,155,GS_1_17,4,"POLYGON ((-91.43897653 37.78860233, -91.43897596 37.78860887, -91.43892708 37.78860951, -91.43892702 37.7886031, -91.43897653 37.78860233))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",475.38,479.79,54.41,9.62,32,GS_1_17_4,GS_1_17_4_2,3,"POLYGON ((-91.43897653 37.78862935885808, -91.43897596 37.78863589885804, -91.43892708 37.78863653885804, -91.43892702 37.78863012885808, -91.43897653 37.78862935885808))"
6/4/2026,155,GS_1_17,4,"POLYGON ((-91.43897653 37.78860233, -91.43897596 37.78860887, -91.43892708 37.78860951, -91.43892702 37.7886031, -91.43897653 37.78860233))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",475.38,479.79,54.41,9.62,32,GS_1_17_4,GS_1_17_4_3,-3,"POLYGON ((-91.43897653 37.78857530114181, -91.43897596 37.78858184114183, -91.43892708 37.78858248114183, -91.43892702 37.78857607114181, -91.43897653 37.78857530114181))"
6/4/2026,155,GS_1_17,5,"POLYGON ((-91.43887677 37.78860835, -91.43887749 37.78860168, -91.43881986 37.78860054, -91.43881918 37.78860634, -91.43887677 37.78860835))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",393.59,407.51,97.63,13.54,52,GS_1_17_5,GS_1_17_5_0,0,"POLYGON ((-91.43887677 37.78860835, -91.43887749 37.78860168, -91.43881986 37.78860054, -91.43881918 37.78860634, -91.43887677 37.78860835))"
6/4/2026,155,GS_1_17,5,"POLYGON ((-91.43887677 37.78860835, -91.43887749 37.78860168, -91.43881986 37.78860054, -91.43881918 37.78860634, -91.43887677 37.78860835))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",393.59,407.51,97.63,13.54,52,GS_1_17_5,GS_1_17_5_1,7,"POLYGON ((-91.43887677 37.788671417335244, -91.43887749 37.78866474733532, -91.43881986 37.78866360733532, -91.43881918 37.78866940733527, -91.43887677 37.788671417335244))"
6/4/2026,155,GS_1_17,5,"POLYGON ((-91.43887677 37.78860835, -91.43887749 37.78860168, -91.43881986 37.78860054, -91.43881918 37.78860634, -91.43887677 37.78860835))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",393.59,407.51,97.63,13.54,52,GS_1_17_5,GS_1_17_5_2,3,"POLYGON ((-91.43887677 37.78863537885804, -91.43887749 37.788628708858084, -91.43881986 37.788627568858075, -91.43881918 37.78863336885806, -91.43887677 37.78863537885804))"
6/4/2026,155,GS_1_17,5,"POLYGON ((-91.43887677 37.78860835, -91.43887749 37.78860168, -91.43881986 37.78860054, -91.43881918 37.78860634, -91.43887677 37.78860835))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",393.59,407.51,97.63,13.54,52,GS_1_17_5,GS_1_17_5_3,-3,"POLYGON ((-91.43887677 37.78858132114183, -91.43887749 37.7885746511418, -91.43881986 37.788573511141784, -91.43881918 37.788579311141824, -91.43887677 37.78858132114183))"
6/4/2026,155,GS_1_17,7,"POLYGON ((-91.43825105 37.78840228, -91.4382595 37.7884019, -91.43826552 37.78835994, -91.43825578 37.78835938, -91.43825105 37.78840228))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",414.82,423.15,87.94,15.55,32,GS_1_17_7,GS_1_17_7_0,0,"POLYGON ((-91.43825105 37.78840228, -91.4382595 37.7884019, -91.43826552 37.78835994, -91.43825578 37.78835938, -91.43825105 37.78840228))"
6/4/2026,155,GS_1_17,7,"POLYGON ((-91.43825105 37.78840228, -91.4382595 37.7884019, -91.43826552 37.78835994, -91.43825578 37.78835938, -91.43825105 37.78840228))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",414.82,423.15,87.94,15.55,32,GS_1_17_7,GS_1_17_7_1,7,"POLYGON ((-91.43817158061076 37.7884022799732, -91.43818003061116 37.78840189997319, -91.4381860506561 37.7883599399732, -91.4381763106567 37.78835937997321, -91.43817158061076 37.7884022799732))"
6/4/2026,155,GS_1_17,7,"POLYGON ((-91.43825105 37.78840228, -91.4382595 37.7884019, -91.43826552 37.78835994, -91.43825578 37.78835938, -91.43825105 37.78840228))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",414.82,423.15,87.94,15.55,32,GS_1_17_7,GS_1_17_7_2,3,"POLYGON ((-91.43821699169033 37.788402279995076, -91.4382254416905 37.788401899995065, -91.43823146170976 37.788359939995075, -91.43822172171002 37.788359379995086, -91.43821699169033 37.788402279995076))"
6/4/2026,155,GS_1_17,7,"POLYGON ((-91.43825105 37.78840228, -91.4382595 37.7884019, -91.43826552 37.78835994, -91.43825578 37.78835938, -91.43825105 37.78840228))","POLYGON ((-91.442144 37.78772, -91.442164 37.788076, -91.442118 37.788786, -91.441549 37.792932, -91.440653 37.793995, -91.439953 37.793945, -91.438453 37.793664, -91.438157 37.793096, -91.437572 37.79182, -91.437519 37.791567, -91.437535 37.791072, -91.437544 37.790958, -91.437864 37.788666, -91.437975 37.787982, -91.438443 37.786647, -91.438678 37.786467, -91.440545 37.78644, -91.442144 37.78772))",414.82,423.15,87.94,15.55,32,GS_1_17_7,GS_1_17_7_3,-3,"POLYGON ((-91.43828510830969 37.788402279995076, -91.4382935583095 37.788401899995065, -91.43829957829024 37.788359939995075, -91.43828983828999 37.788359379995086, -91.43828510830969 37.788402279995076))"
